wav_filename,wav_filesize,transcript
/home/ubuntu/KerasDeepSpeech/dataset/2078-142845-0026.wav,79278,to make dry toast.
/home/ubuntu/KerasDeepSpeech/dataset/2078-142845-0035.wav,135118,sufficient allow to crumpets to each person.
/home/ubuntu/KerasDeepSpeech/dataset/2078-142845-0044.wav,74478,italian rusks
/home/ubuntu/KerasDeepSpeech/dataset/2086-149214-0000.wav,313998,the narrative it maybe is woven of so humbled texture as to require this advantage and at the same time to render it the more difficult of attainment.
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0006.wav,331278,this was a fountain set round with the rim of old mossy stones and paved in its bed with what appeared to be a sort of mosaic work of variously colored pebbles.
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0017.wav,278478,"ah, but these hens answered the young man. these hens of aristocratic lineages would scorn to understand the vulgar language of a barnyard fowl."
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0024.wav,121838,there is a wonderful insight in heavens broaden simple sunshine.
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0032.wav,120398,"and yet, if you could only see the benign smile of the original."
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0034.wav,189198,"if the original is still in the world, i think he might defy the sun to make him look stern and hard."
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0039.wav,79438,she did not altogether like him.
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0042.wav,90958,but put it on the table in the corner of the passage.
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0043.wav,88718,"what an instrument is, the human voice."
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0044.wav,126478,how wonderfully responsive to every emotion of the human soul.
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0045.wav,145518,"fewer words than before, but with the same mysterious music in them."
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0046.wav,109358,pray go to bed for i'm sure you must need rest.
/home/ubuntu/KerasDeepSpeech/dataset/2086-149220-0047.wav,125518,i will sit in the parlor awhile and collect my thoughts.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149874-0011.wav,78958,he seemed to be thinking of something else.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149874-0013.wav,101198,you could get home easy to it isn't very far.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0004.wav,62638,how would the papers talk about it?
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0009.wav,186158,"while the danger had not lessened, it had not, as yet materialized, and with him no news was good news."
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0011.wav,142958,he grew restless as he ruminated and then decided that perhaps it was nothing.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0019.wav,113998,but he compromised by telling the boy that there would be no reply.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0020.wav,169198,then he sat down in his chair and gazed without seeing contemplating the result of his work.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0021.wav,107918,what would she do about that? the confounded wretch.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0022.wav,108238,"later, however, his old discretion asserted itself."
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0023.wav,124558,something had to be done. a climax was near an she would not sit idle.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0024.wav,144078,"he knew her well enough to know that when she had decided upon a plan, she would follow it up."
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0029.wav,83278,he would have some arrangement of this thing.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0030.wav,201678,he began to wish that he had compromised in some way or other that he had sent the money. perhaps he could do it up here.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0031.wav,115598,he would go in and see anyhow. he would have no row.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0032.wav,344718,"by the time he reached his own st, he was keenly alive to the difficulties of his situation and wished over and over that some solution would offer itself that he could see his way out."
/home/ubuntu/KerasDeepSpeech/dataset/2277-149896-0033.wav,91118,then he rang the bell no answer.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0001.wav,88238,he could hardly realize how it had all come about.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0003.wav,154958,"he saw that in the excitement of recent events, he had not formulated a plan up on that score."
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0008.wav,92238,"any answer, i guess not."
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0011.wav,105678,she would take the envelope and know that she had triumphed.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0012.wav,98958,"if he only had that letter back, he wouldn't send it."
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0024.wav,93998,it seemed as if his family troubles were just beginning.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0027.wav,112558,he would go to her and tell her all his family complications.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0028.wav,116078,he would explain to her just where he stood and how much he needed her.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0031.wav,141038,he traveled over many little details and talked perfunctorily to everybody.
/home/ubuntu/KerasDeepSpeech/dataset/2277-149897-0035.wav,110478,"very truly yours, etc compromise."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153947-0002.wav,211118,on my return i purposely avoided looking into it until i had sent back my last revises to the printer.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153947-0006.wav,373838,"but this had an effect of which i have little reason to complain for. i was allowed, almost to call them lifelong self deceivers to their faces, and they said it was quite true, but that it did not matter."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153947-0012.wav,63438,there was also another cause.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153948-0005.wav,100558,i was delighted with the country and the manner of life.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153948-0006.wav,531758,"i was to see the sheep not necessarily close at hand or to get them in a single mob, but to see enough of them here in there to feel easy that nothing had gone wrong."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153948-0010.wav,93358,the country was the grandest that can be imagined.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153948-0013.wav,273358,"i had no money, but if i could only find workable country i might stock it with borrowed capital and consider myself a made man."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153948-0015.wav,110958,i would try the nearer range and see how far i could go.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0001.wav,312078,"my guides, however, were well known and the natural politeness of the people prevented them from putting me to any inconvenience, but they could not help eyeing me, nor i them."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0005.wav,187118,"each feature was finished, eyelids eyelashes and ears being almost invariably perfect."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0006.wav,327118,"their expression was divine, and as they glanced at me timidly. but with parted lips and great bewilderment, i forgot all thoughts of their conversion and feelings that were far more earthly."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0008.wav,87598,the men were as handsome as the women beautiful.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0009.wav,333518,"i have always delighted in an reverenced beauty, but i felt simply abashed in the presence of such a splendid type, a compound of all that is best in egyptian, greek, and italian."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0011.wav,189998,i expressed by signs my admiration and pleasure to my guides and they were greatly pleased.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0013.wav,125358,i saw a few sheep with rounded. nose is an enormous tails.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0019.wav,239598,"but by and by they came to my watch, which i had hidden away in the inmost pocket, that i had and had forgotten when they began their search."
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0023.wav,84878,this had some effect in calming him.
/home/ubuntu/KerasDeepSpeech/dataset/2412-153954-0024.wav,134158,he began presently to relent and spoke to me in a kind or manner.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0001.wav,66318,festive yes.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0002.wav,136398,"the reply was written in a sprawling, feminine hand. it was a little vague."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0004.wav,60238,the whole thing was a trifle odd.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0009.wav,59278,i had no illusions.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0014.wav,70958,it was a horrible journey.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0015.wav,70318,he was impervious to reason.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0022.wav,63278,i did not know what he meant.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0023.wav,83278,"i did not ask, i was beyond it."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0024.wav,136078,"i was chilled to the bone, wet, tired, hungry."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0026.wav,100558,here we be.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0028.wav,128078,there's a knocker if none of them haven't twisted it off.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0029.wav,201518,"there appeared to be no knocker, though, whether it had been twisted off, was more than i could say."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0030.wav,116078,"no answer, though i allowed a more than decent interval."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0032.wav,101678,maybe they're up to some of their games and wants rousing.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0034.wav,259918,"presently, feet were heard advancing along the passage. several pairs, it seemed onelight gleaming through the window over the door."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0035.wav,87278,a voice inquired who's there?
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0036.wav,147278,the information was greeted with what sounded uncommonly like a chorus of laughter.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83699-0037.wav,204718,"there was a rush of retreating feet and expostulating voice, then darkness again and silence."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0003.wav,68718,it is most delightful.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0005.wav,136558,"for instance, look at their behavior in the matter of the ring."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0007.wav,106638,the girl is fretting but you don't seem to notice it.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0008.wav,115758,i guessed.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0009.wav,67918,that's it on your account.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0016.wav,116558,there were no signs of faltering about her flow of language.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0019.wav,162478,"and of course, i had my expectations and she had hers."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0020.wav,176878,it was plain that together we should manage most comfortably delightfulee in fact.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0024.wav,158158,and i will see that there is no shirking about the boys or about the girls either.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0025.wav,315118,"i have drawn up a list of all the people who ought to give us a present, and i shall tell them what they ought to give."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0026.wav,326638,"of course there are some people with whom you can't be perfectly plain, but i shall be as plain as i can. there's a way, in a manner of doing that kind of thing."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0028.wav,296078,"she has a knack of getting people to do what she wishes and to give her what she wants, which is a little short of miraculous."
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0029.wav,186638,i notice that they are generally persons who have already tendered their offerings.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0031.wav,86638,such as the selfishness of human nature.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0032.wav,208078,but why on that account they should pity me? i altogether failed to understand.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0036.wav,62798,someone?
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0037.wav,299758,i cannot pretend to explain why except on the supposition that romance is dead.
/home/ubuntu/KerasDeepSpeech/dataset/2428-83705-0038.wav,233838,"as it is, unless i am mistaken, some of the rending will be on our side and they know it."
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0001.wav,119278,"i tell you it is not poisoned, she cried."
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0002.wav,222958,since his birth he has been guarded so closely that the cleverest poisonous of the east could not reach him.
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0007.wav,174478,not until the heavens were in the proper order could they perform this necromancy.
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0010.wav,104078,point of contact inquired the other.
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0011.wav,239118,"all discarded portions of the human body still remain part of it, attached to it by intangible connections."
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0013.wav,263278,by which a soul is drawn from its body and across gulfs of echoing space.
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0015.wav,172238,they seek to snap the silver cord that binds me to my dying body.
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0016.wav,287118,they cluster around me. their hands are talent. their eyes are red like flame burning in darkness.
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0017.wav,92398,their fingers seremi like fire.
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0020.wav,177838,"your cry and the grip of your fingers brought me back, but i am going fast."
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0021.wav,127438,there was the old imperious note in his failing whisper.
/home/ubuntu/KerasDeepSpeech/dataset/251-118436-0022.wav,145358,"you have never disobeyed me, obey my last command."
/home/ubuntu/KerasDeepSpeech/dataset/251-136532-0000.wav,313998,they also found a martian calendar.
/home/ubuntu/KerasDeepSpeech/dataset/251-136532-0007.wav,179438,it was locked from the inside and we had to burn it down with the torch. that's where they are.
/home/ubuntu/KerasDeepSpeech/dataset/251-136532-0009.wav,116078,"well, of course they're dead. what a question."
/home/ubuntu/KerasDeepSpeech/dataset/251-136532-0020.wav,95278,bring it to the public attention. dramatize it.
/home/ubuntu/KerasDeepSpeech/dataset/251-136532-0021.wav,209678,so i believe i shall go back at least for awhile and see what i can do.
/home/ubuntu/KerasDeepSpeech/dataset/251-136532-0022.wav,49198,lectures
/home/ubuntu/KerasDeepSpeech/dataset/251-137823-0000.wav,109998,"i'll be glad to try, sir, he replied."
/home/ubuntu/KerasDeepSpeech/dataset/251-137823-0014.wav,159438,they pick their way through the wreckage. an emerged on a scene of frightful destruction.
/home/ubuntu/KerasDeepSpeech/dataset/251-137823-0017.wav,123438,"anyhow, we want to help got a job for us."
/home/ubuntu/KerasDeepSpeech/dataset/251-137823-0025.wav,117198,"male or female, human or animal?"
/home/ubuntu/KerasDeepSpeech/dataset/2803-154320-0003.wav,207278,their minds were so distracted at this change of route's. to be quite unhinged.
/home/ubuntu/KerasDeepSpeech/dataset/2803-154320-0005.wav,152718,his eyes wandered ceaselessly over the blank horizon.
/home/ubuntu/KerasDeepSpeech/dataset/2803-154320-0010.wav,128398,"we would fight to the death, of course, but after that."
/home/ubuntu/KerasDeepSpeech/dataset/2803-154320-0013.wav,139758,so that and that scored there is little or no danger.
/home/ubuntu/KerasDeepSpeech/dataset/2803-154328-0002.wav,65998,the meal ended.
/home/ubuntu/KerasDeepSpeech/dataset/2803-154328-0003.wav,409678,"sleep which keeps all sorrow in advance, soon way down their eyelids they slept in each others arms overcome by exhaustion and prolonged watching."
/home/ubuntu/KerasDeepSpeech/dataset/2803-154328-0012.wav,306318,"on that side, descent wasn't possible and had it been possible, bottom was shut in by the enormous rock."
/home/ubuntu/KerasDeepSpeech/dataset/2803-154328-0013.wav,127278,"listen, said he motioning them to stoop."
/home/ubuntu/KerasDeepSpeech/dataset/2803-154328-0014.wav,157678,"animal or man answered the major, i will soon find out."
/home/ubuntu/KerasDeepSpeech/dataset/2803-154328-0016.wav,69838,what could be the object?
/home/ubuntu/KerasDeepSpeech/dataset/2803-161169-0002.wav,157198,why did he give that so outta shape or so stranger covering?
/home/ubuntu/KerasDeepSpeech/dataset/2803-161169-0004.wav,359278,"the entrance is light because it opens so wide, but we can see that the floor slopes downward and the way looks dark and narrow before us."
/home/ubuntu/KerasDeepSpeech/dataset/2803-161169-0010.wav,442158,"for when i was a little girl, we always had logs of wood blazing in an open fireplace."
/home/ubuntu/KerasDeepSpeech/dataset/2902-9006-0011.wav,138478,and the new blood at the era of this story was at hand.
/home/ubuntu/KerasDeepSpeech/dataset/2902-9006-0020.wav,173678,i cannot hope that these pages will be altogether free from anachronisms and errors.
/home/ubuntu/KerasDeepSpeech/dataset/2902-9008-0004.wav,180238,"if they have ceased to guide nations, they have not ceased to speak to their own elect."
/home/ubuntu/KerasDeepSpeech/dataset/2902-9008-0007.wav,191118,"hi, to believe against the authority of porphyry himself to an evil eyes and magic."
/home/ubuntu/KerasDeepSpeech/dataset/2902-9008-0008.wav,69038,what do i care for food?
/home/ubuntu/KerasDeepSpeech/dataset/2902-9008-0009.wav,173358,"how can he whose sphere lies above the stars, stoop every moment to earth?"
/home/ubuntu/KerasDeepSpeech/dataset/2902-9008-0013.wav,376878,not that such a creature is. that disturbs me. no created thing i hope can move my equanimity but if i could stoop to hate i should hate her. hate her.
/home/ubuntu/KerasDeepSpeech/dataset/2902-9008-0016.wav,107758,and why should that disturb me? let him enter.
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0002.wav,229518,"perhaps the profession of doing good may be full, but everybody should be kind at least to himself."
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0003.wav,149518,go quietly alone.
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0004.wav,92398,but it is far better to go afoot.
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0009.wav,255278,"at such time, it's height seems much less, as if crouching in weary it, we're taking rest."
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0012.wav,386958,"then the shining of the wet leaves is delightful, and the steamy fragrance and the burst of bird song from a multitude of thrushes and finches and warblers that have nests in the chaparral."
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0015.wav,424398,"in approaching it, it's suspicious looking yellow spotted hood and watch full attitude will be likely to make you go cautiously through the bog where it stands as if you were approaching a dangerous snake."
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0026.wav,81358,the mule deer are nearly as heavy.
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0027.wav,129518,their long massive ears give them a very striking appearance.
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0030.wav,98318,"then darkness, like death."
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0037.wav,322318,the vivid green of the boulders beneath the water is very striking and colors the entire stream. with the exception of the portions broken into foam.
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0039.wav,152238,tracing rivers to their fountains makes the most charming of travels.
/home/ubuntu/KerasDeepSpeech/dataset/3000-15664-0045.wav,410958,"the great wilds of our country, once held to be boundless and inexhaustible, are being rapidly invaded and overrun in every direction and everything destructible in them is being destroyed."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0000.wav,336078,"when we took our seats at the breakfast table, it was with the feeling of being no longer looked upon as connected in any way with this case."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0009.wav,121038,have you ever thought that she might have been a suicide?
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0010.wav,166638,"i know it sounds foolish, but the alternative is so improbable."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0011.wav,198798,"the boys look wide awake enough, but who can tell? i would sooner believe that."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0014.wav,112720,"i took quite a fancy to him, why?"
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0017.wav,128238,"yes, he's mercurial in all his movements."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0018.wav,56878,what does he want?
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0021.wav,93198,i emphasized complacently.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0025.wav,83758,i wish we had not left so soon.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0027.wav,127278,"however, a little later we had a comfortable chat."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0029.wav,220398,the suggestion he had laughed at was not so entirely foolish as he had been pleased to consider it.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0032.wav,118158,it's the most inexplicable there.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0033.wav,87438,but clues there are absolutely none.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0034.wav,158958,"that is, we have not been able to find any. perhaps you can."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0035.wav,75918,at least that is what we hope.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0041.wav,87598,"what do you make of it, grace?"
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0048.wav,153998,"well, well, that's honest at all events."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0049.wav,111918,but i am in no position to make promises.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0050.wav,120398,old days don't return for the asking.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0056.wav,151438,who came next on the scene?
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0059.wav,189518,"i suppose she has been carefully questioned very, i should say."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0060.wav,87758,and she speaks of no weapon.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0063.wav,55758,no doubt.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0065.wav,105038,not altogether by me.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0066.wav,150478,wherever she pleases only i can't walk far.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0068.wav,81038,but they'll put a man on for you.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0069.wav,118798,"very good, manage it as you will."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0070.wav,375598,"i'll wait here till your ready. explain yourself to the lady, tell her i'm an old and romantic invalid who has been used to asking his own questions."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0072.wav,103438,there was no doubting them in this instance.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0073.wav,46318,yes.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0075.wav,79278,"yes, many times."
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0076.wav,62158,what made the difference?
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0079.wav,264238,and the glance she cast him while not beating his eyes showed that she understood the importance of the admission.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0081.wav,97838,there was no point in the wound.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0083.wav,91758,i will trouble you know further.
/home/ubuntu/KerasDeepSpeech/dataset/3081-166546-0088.wav,345998,"she struck the blow herself, and the strength of purpose which led her to do this gave her the additional force to pull the weapon out and fling it from her."
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0004.wav,133358,are scandalous proceedings often exposed us to the greatest danger?
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0008.wav,122638,this is the amusing adventure which closed our exploits.
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0019.wav,170638,i picked it up and coming up to him just as he was going down the steps. i handed it to him.
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0021.wav,318318,"i rubbed it with all my strength, but he told me in a sort of indistinct whisper that the numbness was spreading all along the left side and that he was dying."
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0024.wav,216398,"thinking i had the right to watch the sick man, i settled myself near his bed to give him every care he required."
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0025.wav,238318,they did not know who i was and did not like to ask me whilst i thought it better to preserve a modest silence.
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0028.wav,124878,"delighted with such a fortunate result, we lay down again."
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0029.wav,93038,he entreated me to tell him the truth.
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0030.wav,204078,what extraordinary things will sometimes occur from mere chance or from the force of circumstances?
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0032.wav,120718,"i obeyed implicitly, and met your excellency."
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0034.wav,251758,i declared myself quite willing for it was necessary to brazen it out after having ventured as far as i had done.
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0036.wav,218318,"if the question was so obscure that i could not make out the sense of it, it was natural that i should not understand the answer."
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0040.wav,424238,"but although believing fully in my oracles, they were too kind hearted to think them. the work of the devil and his suited their natural goodness. better to believe my answers inspired by some heavenly spirit."
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0043.wav,339758,"i might be told that if i had wished to follow the rules of pure morality, i ought either to have declined intimate intercourse with them, or to have undeceive them."
/home/ubuntu/KerasDeepSpeech/dataset/3170-137482-0045.wav,149678,whoever you maybe i am indebted to you for my life.
/home/ubuntu/KerasDeepSpeech/dataset/3536-23268-0008.wav,297358,"nor had this good woman's officious labor is taking the least from the awkwardness of the silence, which as soon as the bustle she had made was over, returned in its full force."
/home/ubuntu/KerasDeepSpeech/dataset/3536-23268-0012.wav,232238,"it was not from any real cause of grief that she wept, but there was a magnetic quality in tears which always attracted hers."
/home/ubuntu/KerasDeepSpeech/dataset/3536-23268-0027.wav,330158,"what he said he looked with so much sincerity that had she been burning with rage at his late behavior, she must have forgiven him for the regret which he so forcibly expressed."
/home/ubuntu/KerasDeepSpeech/dataset/3536-23268-0030.wav,271278,"keep your appointment and be assured that i shall issue my commands with more circumspection for the future, as i find how strictly they are complied with."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0003.wav,254158,"in making this, he had expected no success, though from the energetic nature of his disposition he had made the attempt with some zeal."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0012.wav,121198,drag 'em all. what is it they want? they don't know what they want.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0013.wav,91918,it's that as makes him. then i won't say what.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0014.wav,72718,but as for this here child be.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0026.wav,310478,"as he went about, his eyes were ever cast downwards and he walked with a quick, shuffling gait and he suspected others feeling that he himself was suspected."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0027.wav,72718,and all work had ceased with him.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0028.wav,104558,"he's up in town, sir, reminding of his parliamentary duties."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0030.wav,129678,but if you ask me my opinion why in course they've been together somewhere.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0003.wav,80398,who is touching me and untrusting me?
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0018.wav,234318,"in a word, he pledged himself to be mine, and i promise to be his without caring matters any further."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0021.wav,197838,"they made haste to overtake them, which as the party moved slowly they were able to do with these."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0031.wav,90156,"what are you talking about, man?"
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0034.wav,258158,"what led me into it was a certain thirst for vengeance, which is strong enough to disturb the quietest hearts."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0035.wav,663278,"and if you have any desire to shorten the journey and put yourself easily in the way of salvation, come with me and i will show you how to become a knight errant. a calling wherein so many hardships and mishaps are encountered that if they be taken his penances, they will lodge you in heaven in a trice."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0003.wav,200078,"what is he? more than anybody else, said the wretched man to himself as he hugged his misery close."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0008.wav,120398,and beat on the bars with white and sweating hands.
